target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,third_party_service_domains,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
rader.tricare.mil,tricare.mil,mil,False,https://rader.tricare.mil/,tricare.mil,mil,rader.tricare.mil,True,200.0,text/html,True,True,defense health agency,andrew rader army health clinic,Executive,True,"[""mil-sites1""]",False,2024-05-25T06:32:57.752Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,edgekey.net,,,,True,,True,,"[""fonts.googleapis.com"",""fonts.gstatic.com"",""media.defense.gov"",""search.usa.gov"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.youtube.com""]",7.0,"["".rader.tricare.mil"","".tricare.mil""]",True,0.0440922846679687,483.399,"[""about"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",,,Rader,,,,,,,,,,,en-US,,False,True,False,https://rader.tricare.mil/robots.txt,True,200.0,text/plain,582.0,,"[""/DesktopModules/SiteData/SiteMap.ashx""]",False,False,https://rader.tricare.mil/sitemap.xml,False,404.0,text/html,,,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0
william-beaumont.tricare.mil,tricare.mil,mil,False,https://william-beaumont.tricare.mil/,tricare.mil,mil,william-beaumont.tricare.mil,True,200.0,text/html,True,True,defense health agency,amc william beaumont-bliss,Executive,True,"[""mil-sites1""]",False,2024-05-25T06:33:01.502Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,edgekey.net,,,,True,,True,,"[""fonts.googleapis.com"",""fonts.gstatic.com"",""media.defense.gov"",""search.usa.gov"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.youtube.com""]",7.0,"["".tricare.mil"","".william-beaumont.tricare.mil""]",True,0.1644704322916667,501.899,"[""about"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",,,Home,,,,,,,,,,,en-US,,False,True,False,https://william-beaumont.tricare.mil/robots.txt,True,200.0,text/plain,582.0,,"[""/DesktopModules/SiteData/SiteMap.ashx""]",False,False,https://william-beaumont.tricare.mil/sitemap.xml,False,404.0,text/html,,,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0
ramstein.tricare.mil,tricare.mil,mil,False,https://ramstein.tricare.mil/,tricare.mil,mil,ramstein.tricare.mil,True,200.0,text/html,True,True,defense health agency,86th medical group - ramstein air base,Executive,True,"[""mil-sites1""]",False,2024-05-25T06:33:53.668Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,edgekey.net,,,,True,,True,,"[""fonts.googleapis.com"",""fonts.gstatic.com"",""media.defense.gov"",""search.usa.gov"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.youtube.com""]",7.0,"["".ramstein.tricare.mil"","".tricare.mil"",""ramstein.tricare.mil""]",True,0.036235527750651,290.099,"[""about"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",,,Home,,,,,,,,,,,en-US,,False,True,False,https://ramstein.tricare.mil/robots.txt,True,200.0,text/plain,582.0,,"[""/DesktopModules/SiteData/SiteMap.ashx""]",False,False,https://ramstein.tricare.mil/sitemap.xml,False,404.0,text/html,,,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0
littlerock.tricare.mil,tricare.mil,mil,False,https://littlerock.tricare.mil/,tricare.mil,mil,littlerock.tricare.mil,True,200.0,text/html,True,True,defense health agency,19th medical group - little rock air force base,Executive,True,"[""mil-sites1""]",False,2024-05-25T01:33:48.956Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,edgekey.net,,,,True,,True,,"[""fonts.googleapis.com"",""fonts.gstatic.com"",""media.defense.gov"",""search.usa.gov"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.youtube.com""]",7.0,"["".littlerock.tricare.mil"","".tricare.mil"",""littlerock.tricare.mil""]",True,0.0458421440022786,312.099,"[""about"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",,,Home,,,,,,,,,,,en-US,,False,True,False,https://littlerock.tricare.mil/robots.txt,True,200.0,text/plain,582.0,,"[""/DesktopModules/SiteData/SiteMap.ashx""]",False,False,https://littlerock.tricare.mil/sitemap.xml,False,404.0,text/html,,,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0
fewarren.tricare.mil,tricare.mil,mil,False,https://fewarren.tricare.mil/,tricare.mil,mil,fewarren.tricare.mil,True,200.0,text/html,True,True,defense health agency,90th medical group - f.e. warren air force base,Executive,True,"[""mil-sites1""]",False,2024-05-25T01:34:05.337Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,edgekey.net,,,,True,,True,,"[""fonts.googleapis.com"",""fonts.gstatic.com"",""media.defense.gov"",""search.usa.gov"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.youtube.com""]",7.0,"["".fewarren.tricare.mil"","".tricare.mil""]",True,0.0420962017415364,519.399,"[""about"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",,,Home,,,,,,,,,,,en-US,,False,True,False,https://fewarren.tricare.mil/robots.txt,True,200.0,text/plain,582.0,,"[""/DesktopModules/SiteData/SiteMap.ashx""]",False,False,https://fewarren.tricare.mil/sitemap.xml,False,404.0,text/html,,,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0
mcconnell.tricare.mil,tricare.mil,mil,False,https://mcconnell.tricare.mil/,tricare.mil,mil,mcconnell.tricare.mil,True,200.0,text/html,True,True,defense health agency,22d medical group - mcconnell air force base,Executive,True,"[""mil-sites1""]",False,2024-05-24T05:29:49.864Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,edgekey.net,,,,True,,True,,"[""fonts.googleapis.com"",""fonts.gstatic.com"",""media.defense.gov"",""search.usa.gov"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.youtube.com""]",7.0,"["".mcconnell.tricare.mil"","".tricare.mil""]",True,0.037809344156901,287.1,"[""about"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",,,Home,,,,,,,,,,,en-US,,False,True,False,https://mcconnell.tricare.mil/robots.txt,True,200.0,text/plain,582.0,,"[""/DesktopModules/SiteData/SiteMap.ashx""]",False,False,https://mcconnell.tricare.mil/sitemap.xml,False,404.0,unknown,,,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0
redstone.tricare.mil,tricare.mil,mil,False,https://redstone.tricare.mil/,tricare.mil,mil,redstone.tricare.mil,True,200.0,text/html,True,True,defense health agency,fox army health center,Executive,True,"[""mil-sites1""]",False,2024-05-25T06:01:06.301Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,edgekey.net,,,,True,,True,,"[""fonts.googleapis.com"",""fonts.gstatic.com"",""media.defense.gov"",""search.usa.gov"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.youtube.com""]",7.0,"["".redstone.tricare.mil"","".tricare.mil"",""redstone.tricare.mil""]",True,0.0548591277262369,331.199,"[""about"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",,,Home,,,,,,,,,,,en-US,,False,True,False,https://redstone.tricare.mil/robots.txt,True,200.0,text/plain,582.0,,"[""/DesktopModules/SiteData/SiteMap.ashx""]",False,False,https://redstone.tricare.mil/sitemap.xml,False,404.0,text/html,,,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0
reynolds.tricare.mil,tricare.mil,mil,False,https://reynolds.tricare.mil/,tricare.mil,mil,reynolds.tricare.mil,True,200.0,text/html,True,True,defense health agency,ahc reynolds-sill,Executive,True,"[""mil-sites1""]",False,2024-05-25T05:32:04.548Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,edgekey.net,,,,True,,True,,"[""fonts.googleapis.com"",""fonts.gstatic.com"",""media.defense.gov"",""search.usa.gov"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.youtube.com""]",7.0,"["".reynolds.tricare.mil"","".tricare.mil""]",True,0.0464914501139322,433.7,"[""about"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",,,Home,,,,,,,,,,,en-US,,False,True,False,https://reynolds.tricare.mil/robots.txt,True,200.0,text/plain,582.0,,"[""/DesktopModules/SiteData/SiteMap.ashx""]",False,False,https://reynolds.tricare.mil/sitemap.xml,False,404.0,text/html,,,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0
wilfordhall.tricare.mil,tricare.mil,mil,False,https://wilfordhall.tricare.mil/,tricare.mil,mil,wilfordhall.tricare.mil,True,200.0,text/html,True,True,defense health agency,59th medical wing - jbsa - wilford hall ambulatory surgical center,Executive,True,"[""mil-sites1""]",False,2024-05-24T05:32:26.760Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,edgekey.net,,,,True,,True,,"[""fonts.googleapis.com"",""fonts.gstatic.com"",""media.defense.gov"",""search.usa.gov"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.youtube.com""]",7.0,"["".tricare.mil"","".wilfordhall.tricare.mil""]",True,0.0390350380045572,408.699,"[""about"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",,,59th Medical Wing - JBSA - Lackland & Randolph AFB > Patient Resources > 59th Medical Wing - Joint Base San Antonio,,,,,,,,,,,en-US,,False,True,False,https://wilfordhall.tricare.mil/robots.txt,True,200.0,text/plain,582.0,,"[""/DesktopModules/SiteData/SiteMap.ashx""]",False,False,https://wilfordhall.tricare.mil/sitemap.xml,False,404.0,unknown,,,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0
anacostiabolling.tricare.mil,tricare.mil,mil,False,https://anacostiabolling.tricare.mil/,tricare.mil,mil,anacostiabolling.tricare.mil,True,200.0,text/html,True,True,defense health agency,11th medical squadron - joint base anacostia-bolling,Executive,True,"[""mil-sites1""]",False,2024-05-24T05:33:12.170Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,edgekey.net,,,,True,,True,,"[""fonts.googleapis.com"",""fonts.gstatic.com"",""media.defense.gov"",""search.usa.gov"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.youtube.com""]",7.0,"["".anacostiabolling.tricare.mil"","".tricare.mil""]",True,0.0176572608235677,332.4,"[""about"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",,,Home,,,,,,,,,,,en-US,,False,True,False,https://anacostiabolling.tricare.mil/robots.txt,True,200.0,text/plain,582.0,,"[""/DesktopModules/SiteData/SiteMap.ashx""]",False,False,https://anacostiabolling.tricare.mil/sitemap.xml,False,404.0,unknown,,,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0
mountainhome.tricare.mil,tricare.mil,mil,False,https://mountainhome.tricare.mil/,tricare.mil,mil,mountainhome.tricare.mil,True,200.0,text/html,True,True,defense health agency,366th medical group - mountain home air force base,Executive,True,"[""mil-sites1""]",False,2024-05-25T01:14:45.439Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,edgekey.net,,,,True,,True,,"[""fonts.googleapis.com"",""fonts.gstatic.com"",""media.defense.gov"",""search.usa.gov"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.youtube.com""]",7.0,"["".mountainhome.tricare.mil"","".tricare.mil""]",True,1.0301723697916667,447.299,"[""about"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",,,Home,,,,,,,,,,,en-US,,False,True,False,https://mountainhome.tricare.mil/robots.txt,True,200.0,text/plain,582.0,,"[""/DesktopModules/SiteData/SiteMap.ashx""]",False,False,https://mountainhome.tricare.mil/sitemap.xml,False,404.0,text/html,,,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0
barksdale.tricare.mil,tricare.mil,mil,False,https://barksdale.tricare.mil/,tricare.mil,mil,barksdale.tricare.mil,True,200.0,text/html,True,True,defense health agency,2d medical group - barksdale air force base,Executive,True,"[""mil-sites1""]",False,2024-05-25T05:33:57.437Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,edgekey.net,,,,True,,True,,"[""fonts.googleapis.com"",""fonts.gstatic.com"",""media.defense.gov"",""search.usa.gov"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.youtube.com""]",7.0,"["".barksdale.tricare.mil"","".tricare.mil""]",True,0.0252858337402343,490.699,"[""about"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",,,Home,,,,,,,,,,,en-US,,False,True,False,https://barksdale.tricare.mil/robots.txt,True,200.0,text/plain,582.0,,"[""/DesktopModules/SiteData/SiteMap.ashx""]",False,False,https://barksdale.tricare.mil/sitemap.xml,False,404.0,text/html,,,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0
