target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,accessibility_violations,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_urls,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
search.nsf.gov,nsf.gov,.gov,False,https://search.nsf.gov/,nsf.gov,gov,search.nsf.gov,True,200.0,text/html,True,True,National Science Foundation,National Science Foundation,Executive,False,"[""dap"",""pulse""]",,2024-12-29T02:33:35.461Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""contrast"":3}",True,amazonaws.com,,login.gov,,False,,False,,,,"[""d15vqlr7iz6e8x.cloudfront.net"",""fonts.googleapis.com"",""fonts.gstatic.com"",""gov-bam.nr-data.net"",""js-agent.newrelic.com""]","[""https://d15vqlr7iz6e8x.cloudfront.net/assets/application-67660eb7f7db0b6fc30bc846b96d5803c561396ee4d0685501dc545e4e138ab1.js"",""https://d15vqlr7iz6e8x.cloudfront.net/assets/application-f64de8f494986a702a1c637d6efbe260e1e92ab804c592e91e6ca5125a9b5966.css"",""https://d15vqlr7iz6e8x.cloudfront.net/assets/application_ie_lte9-1e4c5f2645d5eaee99d494cf34ac3819f6e6887321124d12e972e8b1426acb46.css"",""https://d15vqlr7iz6e8x.cloudfront.net/assets/sites/gsa-logo-7802b3eef826c814a92f23d6d6e8d67dc199ff7f9227d53fd7fa7f531a8fca3e.svg"",""https://d15vqlr7iz6e8x.cloudfront.net/assets/uswds-8cf2f09817507b180e2c6a218931f25990ed5b6af84117405ec5d5f6c6536982.js"",""https://d15vqlr7iz6e8x.cloudfront.net/assets/uswds-f7cf6f0767aa358dbccf4e2e01132019ff72b8885d4fd81ebb3d2d82af2d1656.css"",""https://d15vqlr7iz6e8x.cloudfront.net/assets/uswds/icon-dot-gov-dc35dbc375d9d95d42254dc7c0eca9c9c8de6894d00642f50dfb0a1c45de139d.svg"",""https://d15vqlr7iz6e8x.cloudfront.net/assets/uswds/icon-https-f04093b07cff25d1c8fc5e8b3efd867fbb4e3e0575f6cd8cc52eb7486a49c117.svg"",""https://d15vqlr7iz6e8x.cloudfront.net/assets/uswds/us_flag_small-15e1db34e7bb6239a38b012a2165a549b4283666aa075114f5568b5c601cc1bb.png"",""https://d15vqlr7iz6e8x.cloudfront.net/assets/uswds/usa-icons/expand_more-71a0a353609bb243c7f21eab8ac8fb8dbd1c57e15606fa4d94e2846f99abc810.svg"",""https://d15vqlr7iz6e8x.cloudfront.net/assets/uswds_override-e4adf0d2bdc38cb967f8f0944e0ca48403e062f90392dc7b2af06b015475a2d4.css"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/mavenpro/v36/7Au9p_AqnyWWAxW2Wk3GzWQIElsO0w.woff2"",""https://gov-bam.nr-data.net/1/NRBR-cca8466f9fe4089c1e1"",""https://js-agent.newrelic.com/nr-full-1.277.0.min.js""]",5.0,"[""search.nsf.gov""]",False,0.0116241666666666,204.90000009536743,"[""about"",""foia"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""foia"",""privacy policy"",""usa.gov""]",True,True,Search.gov Login,,,,,,,,,,,en-US,,False,False,True,https://www.usa.gov/search-error,True,200.0,text/html,65.0,,,False,True,https://www.usa.gov/search-error,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-footer"",""usa-identifier"",""usa-link"",""usa-list""]",True,45.0,6.0,20.0,,0.0,71.0
api.nsf.gov,nsf.gov,.gov,False,https://api.nsf.gov/,nsf.gov,gov,api.nsf.gov,False,404.0,unknown,True,True,National Science Foundation,National Science Foundation,Executive,True,"[""pulse""]",,2024-11-20T09:47:55.159Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""page-titled"":1,""language"":1}",True,,,,,False,,False,,,,,,0.0,,False,0.0,0.0,,,True,True,,,,,,,,,,,,,,False,False,False,https://api.nsf.gov/robots.txt,False,404.0,unknown,,,,False,False,https://api.nsf.gov/sitemap.xml,False,404.0,unknown,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
polarice.usap.gov,usap.gov,.gov,True,https://polarice.usap.gov/login/index.cfm,usap.gov,gov,polarice.usap.gov,True,200.0,text/html,True,True,National Science Foundation,"National Science Foundation, Office of Polar Programs",Executive,True,"[""dap"",""pulse"",""omb_idea""]",True,2024-12-29T04:00:07.340Z,completed,completed,completed,completed,completed,completed,completed,completed,,True,,,,"[""\""password\"""",""Forgot your Password?"",""type=\""password\""""]",False,,True,"{""agency"":""NSF"",""subagency"":""USAP"",""siteplatform"":""polarice.usap.gov"",""ver"":""true"",""exts"":""doc,docx,xls,xlsx,xlsm,ppt,pptx,exe,zip,pdf,js,txt,csv,dxf,wmv,jpg,wma,mov,avi,mp3,mp4,csv"",""dclink"":""true""}",20241218 v8.5 - GA4,G-CSLL4ZEK4L,"[""dap.digitalgov.gov"",""www.googletagmanager.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://www.googletagmanager.com/gtag/js""]",2.0,"["".usap.gov"",""polarice.usap.gov""]",False,0.0062621249999999,175.30000019073486,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""vulnerability disclosure"",""usa.gov""]",True,True,POLAR ICE :: Login,,,,,,,,,,,en,,False,False,False,https://polarice.usap.gov/robots.txt,False,404.0,text/html,,,,False,False,https://polarice.usap.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
web.intg.research.gov,research.gov,.gov,,,,,,,,,,,National Science Foundation,National Science Foundation,Executive,,"[""dap""]",,2024-12-29T01:23:34.459Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extsharepoint.nsf.gov,nsf.gov,.gov,True,https://adfs.nsf.gov/adfs/ls?wa=wsignin1.0&wtrealm=urn%3ansf%3asp2016%3aprod%3aext&wctx=https%3a%2f%2fextsharepoint.nsf.gov%2f_layouts%2f15%2fAuthenticate.aspx%3fSource%3d%252F&wreply=https%3a%2f%2fextsharepoint.nsf.gov%2f_trust%2fdefault.aspx,nsf.gov,gov,adfs.nsf.gov,True,200.0,text/html,True,False,National Science Foundation,National Science Foundation,Executive,True,"[""dap"",""pulse""]",,2024-12-29T02:26:03.908Z,completed,completed,completed,completed,completed,completed,completed,completed,,True,,,,,False,,False,,,,,,0.0,,True,0.00522,654.1000003814697,,,True,True,Home Realm Discovery,,,,,,,,,,,en-US,,True,False,True,https://adfs.nsf.gov/adfs/ls?wa=wsignin1.0&wtrealm=urn%3ansf%3asp2016%3aprod%3aext&wctx=https%3a%2f%2fextsharepoint.nsf.gov%2f_layouts%2f15%2fAuthenticate.aspx%3fSource%3d%252FPages%252FPageNotFoundError%252Easpx%253FrequestUrl%253Dhttps%253A%252F%252Fextsharepoint%252Ensf%252Egov%252Frobots%252Etxt&wreply=https%3a%2f%2fextsharepoint.nsf.gov%2f_trust%2fdefault.aspx,True,200.0,text/html,,,,False,True,https://adfs.nsf.gov/adfs/ls?wa=wsignin1.0&wtrealm=urn%3ansf%3asp2016%3aprod%3aext&wctx=https%3a%2f%2fextsharepoint.nsf.gov%2f_layouts%2f15%2fAuthenticate.aspx%3fSource%3d%252FPages%252FPageNotFoundError%252Easpx%253FrequestUrl%253Dhttps%253A%252F%252Fextsharepoint%252Ensf%252Egov%252Fsitemap%252Exml&wreply=https%3a%2f%2fextsharepoint.nsf.gov%2f_trust%2fdefault.aspx,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
meetings.nsf.gov,nsf.gov,.gov,True,https://www.research.gov/research-web/,research.gov,gov,www.research.gov,True,200.0,text/html,False,False,National Science Foundation,National Science Foundation,Executive,True,"[""pulse"",""omb_idea""]",True,2024-12-29T02:26:08.746Z,completed,completed,completed,completed,completed,completed,completed,completed,,True,,,,,False,,True,"{""agency"":""NSF"",""ver"":""true"",""exts"":""doc,docx,xls,xlsx,xlsm,ppt,pptx,exe,zip,pdf,js,txt,csv,dxf,wmv,jpg,wma,mov,avi,mp3,mp4,csv""}",20241218 v8.5 - GA4,G-CSLL4ZEK4L,"[""dap.digitalgov.gov"",""gateway.foresee.com"",""resources.research.gov"",""script.crazyegg.com"",""wt.research.gov"",""www.googletagmanager.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://gateway.foresee.com/code/19.14.13-fs/fs.compress.js"",""https://gateway.foresee.com/code/19.14.13-fs/fs.utils.js"",""https://gateway.foresee.com/sites/research-gov/production/gateway.min.js"",""https://resources.research.gov/common/css/bootstrap-3.3.7.min.css"",""https://resources.research.gov/common/css/general.css"",""https://resources.research.gov/common/css/jquery.dataTables-1.13.6.min.css"",""https://resources.research.gov/common/css/print.css"",""https://resources.research.gov/common/fonts/fontawesome-webfont.woff"",""https://resources.research.gov/common/images/CyberHygieneGraphic.jpg"",""https://resources.research.gov/common/images/bodybg.png"",""https://resources.research.gov/common/images/exclamation-circle.png"",""https://resources.research.gov/common/images/exclamation-triangle.png"",""https://resources.research.gov/common/images/footerbg.png"",""https://resources.research.gov/common/images/ico_external_link.png"",""https://resources.research.gov/common/images/logo.png"",""https://resources.research.gov/common/images/shadow.png"",""https://resources.research.gov/common/images/sprite.png"",""https://resources.research.gov/common/js/bootstrap-3.3.7.min.js"",""https://resources.research.gov/common/js/getcookiebyname.js"",""https://resources.research.gov/common/js/iw_custom.js"",""https://resources.research.gov/common/js/jAdvisory-1.1.min.js"",""https://resources.research.gov/common/js/jRgovCORS-1.1.min.js"",""https://resources.research.gov/common/js/jquery-3.7.0.min.js"",""https://resources.research.gov/common/js/jquery.dataTables-1.13.6.min.js"",""https://resources.research.gov/common/js/profile.js"",""https://resources.research.gov/common/js/webtrends.js"",""https://script.crazyegg.com/pages/data-scripts/0041/5508/sampling/www.research.gov.json"",""https://script.crazyegg.com/pages/data-scripts/0041/5508/site/www.research.gov.json"",""https://script.crazyegg.com/pages/scripts/0041/5508.js"",""https://www.googletagmanager.com/gtag/js""]",6.0,"["".research.gov"",""www.research.gov""]",True,0.3387916666666667,502.19999980926514,"[""about"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""foia"",""usa.gov""]",True,True,Research.gov - Homepage,"Research.gov is a partnership of Federal, research-oriented grant making agencies with a shared vision of increasing customer service for applicants while streamlining and standardizing processes amongst partner agencies.",,Research.gov - Homepage,"Research.gov is a partnership of Federal, research-oriented grant making agencies with a shared vision of increasing customer service for applicants while streamlining and standardizing processes amongst partner agencies.",,,https://resources.research.gov/common/images/logo.png,text/html,https://www.research.gov/,https://www.research.gov/,en,,False,True,False,https://meetings.nsf.gov/robots.txt,True,200.0,text/plain,231.0,,,False,False,https://meetings.nsf.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
www.nsf.gov,nsf.gov,.gov,False,https://www.nsf.gov/,nsf.gov,gov,www.nsf.gov,True,200.0,text/html,True,True,National Science Foundation,National Science Foundation,Executive,True,"[""gov"",""dap"",""2020_eot"",""usagov"",""gov_man"",""oira""]",,2024-12-29T02:26:15.688Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,,True,,Drupal,,,True,,True,"{""agency"":""NSF"",""dclink"":""true"",""ver"":""true"",""exts"":""doc,docx,xls,xlsx,xlsm,ppt,pptx,exe,zip,pdf,js,txt,csv,dxf,wmv,jpg,jpeg,gif,png,wma,mov,avi,mp3,mp4,csv""}",20241218 v8.5 - GA4,"G-CSLL4ZEK4L,G-YTMBPD5RB8","[""cg-1b082c1b-3db7-477f-9ca5-bd51a786b41e.s3-us-gov-west-1.amazonaws.com"",""dap.digitalgov.gov"",""new.nsf.gov"",""nsf-gov-resources.nsf.gov"",""script.crazyegg.com"",""static.addtoany.com"",""touchpoints.app.cloud.gov"",""www.googletagmanager.com""]","[""https://cg-1b082c1b-3db7-477f-9ca5-bd51a786b41e.s3-us-gov-west-1.amazonaws.com/uploads/form/logo/2586/logo_square_NSF_Official_logo_High_Res_1200ppi.png"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://new.nsf.gov/libraries/nsf_iconset/facebook-icon_square_32x32.png"",""https://new.nsf.gov/libraries/nsf_iconset/instagram-icon_square_32x32.png"",""https://new.nsf.gov/libraries/nsf_iconset/linkedin-icon_square_32x32.png"",""https://new.nsf.gov/libraries/nsf_iconset/nsfrss-icon_square_32x32.png"",""https://new.nsf.gov/libraries/nsf_iconset/twitter-icon_square_32x32.png"",""https://new.nsf.gov/libraries/nsf_iconset/youtube-icon_square_32x32.png"",""https://new.nsf.gov/sites/default/files/css/css_-YxeAjzSsNfVDOnphwV1kciRdovIOAa-tFvb0EESgMw.css"",""https://new.nsf.gov/sites/default/files/css/css_Isny-MvbnvgXuNyccu_ZAwG42reTbwVFayK41LrmZbw.css"",""https://new.nsf.gov/sites/default/files/js/js_2iQFO0ciK7cOpXUscVmhgRSydJoEwma309XpW3A0YUg.js"",""https://new.nsf.gov/sites/default/files/js/js_7o9yGXxtgH64tZoanftsItNi9ZNHt6nCwYoRz_XZqE4.js"",""https://new.nsf.gov/sites/default/files/js/js_b9ssS6YiE1S9Yv4ZAmB4gxKs8FZNLSIkiU89to_8K-8.js"",""https://new.nsf.gov/themes/custom/nsf_theme/components/custom-fonts/open-sans/open-sans-v27-latin-600.woff2"",""https://new.nsf.gov/themes/custom/nsf_theme/components/custom-fonts/open-sans/open-sans-v27-latin-700.woff2"",""https://new.nsf.gov/themes/custom/nsf_theme/components/custom-fonts/open-sans/open-sans-v27-latin-800.woff2"",""https://new.nsf.gov/themes/custom/nsf_theme/components/custom-fonts/open-sans/open-sans-v27-latin-italic.woff2"",""https://new.nsf.gov/themes/custom/nsf_theme/components/custom-fonts/open-sans/open-sans-v27-latin-regular.woff2"",""https://new.nsf.gov/themes/custom/nsf_theme/components/images/icons/close-base-darkest.svg"",""https://new.nsf.gov/themes/custom/nsf_theme/components/images/icons/pause-white.svg""]",8.0,"["".nsf.gov""]",True,0.0011833819986979,223.19999980926517,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""vulnerability disclosure"",""usa.gov""]",,,NSF - National Science Foundation,"NSF's mission is to advance the progress of science, a mission accomplished by funding proposals for research and education made by scientists, engineers, and educators from across the country.","National Science Foundation, NSF, Science, Engineering, Education, National Science Foundation jobs, NSF jobs, NSF careers, Military Veteran jobs, Minorities in science, Programs for Veterans, Programs for people with disabilities, Programs for graduates",NSF - National Science Foundation,,,,https://www.nsf.gov/themes/custom/nsf_theme/logo-200x200.png,,https://www.nsf.gov/,https://www.nsf.gov/,en,,True,True,False,https://www.nsf.gov/robots.txt,True,200.0,text/plain,928.0,1.0,,True,False,https://www.nsf.gov/sitemap.xml,True,200.0,application/xml,12191.0,79.0,0.0,20.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-agency-information"",""usa-banner"",""usa-button"",""usa-col"",""usa-footer"",""usa-form"",""usa-header"",""usa-icon"",""usa-input"",""usa-label"",""usa-logo"",""usa-megamenu"",""usa-menu-btn"",""usa-nav"",""usa-nav-container"",""usa-nav-inner"",""usa-navbar"",""usa-overlay"",""usa-section"",""usa-select"",""usa-skipnav"",""usa-sr-only"",""usa-textarea""]",True,70.0,4.0,20.0,,0.0,114.0
seedfund.nsf.gov,nsf.gov,.gov,False,https://seedfund.nsf.gov/,nsf.gov,gov,seedfund.nsf.gov,True,200.0,text/html,True,True,National Science Foundation,National Science Foundation,Executive,True,"[""dap"",""pulse"",""omb_idea""]",True,2024-12-29T02:26:39.502Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""images"":8,""link-purpose"":8}",True,cloud.gov,cloud.gov Pages,,,True,True,True,"{""agency"":""NSF""}",20241218 v8.5 - GA4,"G-CSLL4ZEK4L,G-G93N1S1LGH,UA-183856501-2","[""cdnjs.cloudflare.com"",""code.jquery.com"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""script.crazyegg.com"",""vumbnail.com"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.youtube.com""]","[""https://cdnjs.cloudflare.com/ajax/libs/headroom/0.10.2/headroom.min.js"",""https://cdnjs.cloudflare.com/ajax/libs/list.js/1.5.0/list.min.js"",""https://cdnjs.cloudflare.com/ajax/libs/modernizr/2.8.3/modernizr.min.js"",""https://code.jquery.com/jquery-3.6.0.min.js"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/chivo/v18/va9I4kzIxd1KFrBoQeNVkqDO.woff2"",""https://fonts.gstatic.com/s/worksans/v19/QGYsz_wNahGAdqQ43Rh_fKDptfpA4Q.woff2"",""https://script.crazyegg.com/pages/data-scripts/0041/5508/sampling/seedfund.nsf.gov.json"",""https://script.crazyegg.com/pages/data-scripts/0041/5508/site/seedfund.nsf.gov.json"",""https://script.crazyegg.com/pages/scripts/0041/5508.js"",""https://script.crazyegg.com/pages/versioned/common-scripts/4905af20a771527fdcc240cf8ab4172a.js"",""https://vumbnail.com/4e1lHRw6rAI.jpg"",""https://vumbnail.com/F8lr0hRbhpk.jpg"",""https://vumbnail.com/SlVRqx6w3rQ.jpg"",""https://vumbnail.com/XDEgLYwdKP4.jpg"",""https://vumbnail.com/_V0st2bDMV0.jpg"",""https://vumbnail.com/fnv-hdTCSPM.jpg"",""https://vumbnail.com/rnUx5iRdHWk.jpg"",""https://vumbnail.com/vi-TZY-uU_4.jpg"",""https://www.google-analytics.com/analytics.js"",""https://www.google-analytics.com/j/collect"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js"",""https://www.youtube.com/iframe_api"",""https://www.youtube.com/s/player/03dbdfab/www-widgetapi.vflset/www-widgetapi.js""]",10.0,"["".nsf.gov""]",True,0.0103760595703124,338.59999990463257,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""vulnerability disclosure"",""usa.gov""]",True,True,America’s Seed Fund – NSF SBIR/STTR | NSF SBIR,America’s Seed Fund powered by the National Science Foundation (NSF SBIR/STTR) supports startups with research and development funding to create technologies.,,,,,,,,,,en-US,,True,True,False,https://seedfund.nsf.gov/robots.txt,True,200.0,text/plain,74.0,,"[""http://localhost:4000/sitemap.xml""]",True,False,https://seedfund.nsf.gov/sitemap.xml,True,200.0,application/xml,36997.0,433.0,50.0,20.0,0.0,0.0,14.0,"[""usa-accordion"",""usa-accordion-button"",""usa-accordion-content"",""usa-banner"",""usa-banner-header"",""usa-banner-inner"",""usa-button"",""usa-button-big"",""usa-button-primary"",""usa-button-secondary"",""usa-content"",""usa-footer"",""usa-footer-contact-heading"",""usa-footer-logo"",""usa-footer-logo-heading"",""usa-footer-medium"",""usa-footer-nav"",""usa-footer-primary-content"",""usa-footer-primary-link"",""usa-footer-return-to-top"",""usa-footer-secondary_section"",""usa-grid"",""usa-header"",""usa-header-basic"",""usa-hero"",""usa-hero-callout-alt"",""usa-logo"",""usa-logo-text"",""usa-menu-btn"",""usa-nav"",""usa-nav-close"",""usa-nav-container"",""usa-nav-inner"",""usa-nav-link"",""usa-nav-primary"",""usa-nav-submenu"",""usa-navbar"",""usa-overlay"",""usa-search"",""usa-search-small"",""usa-section"",""usa-skipnav"",""usa-sr-only"",""usa-unstyled-list"",""usa-width-one-half"",""usa-width-one-third"",""usa-width-two-thirds""]",False,60.0,4.0,20.0,,0.0,118.0
www.fastlane.nsf.gov,nsf.gov,.gov,True,https://www.research.gov/research-web/,research.gov,gov,www.research.gov,True,200.0,text/html,False,False,National Science Foundation,National Science Foundation,Executive,True,"[""dap""]",,2024-12-29T02:27:36.996Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,,True,,,,,False,,True,"{""agency"":""NSF"",""ver"":""true"",""exts"":""doc,docx,xls,xlsx,xlsm,ppt,pptx,exe,zip,pdf,js,txt,csv,dxf,wmv,jpg,wma,mov,avi,mp3,mp4,csv""}",20241218 v8.5 - GA4,G-CSLL4ZEK4L,"[""dap.digitalgov.gov"",""gateway.foresee.com"",""resources.research.gov"",""script.crazyegg.com"",""wt.research.gov"",""www.googletagmanager.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://gateway.foresee.com/code/19.14.13-fs/fs.compress.js"",""https://gateway.foresee.com/code/19.14.13-fs/fs.utils.js"",""https://gateway.foresee.com/sites/research-gov/production/gateway.min.js"",""https://resources.research.gov/common/css/bootstrap-3.3.7.min.css"",""https://resources.research.gov/common/css/general.css"",""https://resources.research.gov/common/css/jquery.dataTables-1.13.6.min.css"",""https://resources.research.gov/common/css/print.css"",""https://resources.research.gov/common/fonts/fontawesome-webfont.woff"",""https://resources.research.gov/common/images/CyberHygieneGraphic.jpg"",""https://resources.research.gov/common/images/bodybg.png"",""https://resources.research.gov/common/images/exclamation-circle.png"",""https://resources.research.gov/common/images/exclamation-triangle.png"",""https://resources.research.gov/common/images/footerbg.png"",""https://resources.research.gov/common/images/ico_external_link.png"",""https://resources.research.gov/common/images/logo.png"",""https://resources.research.gov/common/images/shadow.png"",""https://resources.research.gov/common/images/sprite.png"",""https://resources.research.gov/common/js/bootstrap-3.3.7.min.js"",""https://resources.research.gov/common/js/getcookiebyname.js"",""https://resources.research.gov/common/js/iw_custom.js"",""https://resources.research.gov/common/js/jAdvisory-1.1.min.js"",""https://resources.research.gov/common/js/jRgovCORS-1.1.min.js"",""https://resources.research.gov/common/js/jquery-3.7.0.min.js"",""https://resources.research.gov/common/js/jquery.dataTables-1.13.6.min.js"",""https://resources.research.gov/common/js/profile.js"",""https://resources.research.gov/common/js/webtrends.js"",""https://script.crazyegg.com/pages/data-scripts/0041/5508/sampling/www.research.gov.json"",""https://script.crazyegg.com/pages/data-scripts/0041/5508/site/www.research.gov.json"",""https://script.crazyegg.com/pages/scripts/0041/5508.js"",""https://www.googletagmanager.com/gtag/js""]",6.0,"["".research.gov"",""www.research.gov""]",True,0.3387916666666667,650.6999998092651,"[""about"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""foia"",""usa.gov""]",,,Research.gov - Homepage,"Research.gov is a partnership of Federal, research-oriented grant making agencies with a shared vision of increasing customer service for applicants while streamlining and standardizing processes amongst partner agencies.",,Research.gov - Homepage,"Research.gov is a partnership of Federal, research-oriented grant making agencies with a shared vision of increasing customer service for applicants while streamlining and standardizing processes amongst partner agencies.",,,https://resources.research.gov/common/images/logo.png,text/html,https://www.research.gov/,https://www.research.gov/,en,,False,True,False,https://www.fastlane.nsf.gov/robots.txt,True,200.0,text/plain,231.0,,,False,False,https://www.fastlane.nsf.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
ncses.nsf.gov,nsf.gov,.gov,False,https://ncses.nsf.gov/,nsf.gov,gov,ncses.nsf.gov,True,200.0,text/html,True,True,National Science Foundation,National Science Foundation,Executive,True,"[""dap"",""pulse"",""omb_idea""]",True,2024-12-29T02:28:16.200Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""images"":1}",True,,,,,True,,True,"{""agency"":""NSF"",""subagency"":""NCSES"",""dclink"":""true"",""exts"":""sas7bdat,sav""}",20241218 v8.5 - GA4,"G-Q083SYM3V7,G-CSLL4ZEK4L,UA-74063859-1","[""dap.digitalgov.gov"",""script.crazyegg.com"",""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://script.crazyegg.com/pages/data-scripts/0041/5508/sampling/ncses.nsf.gov.json"",""https://script.crazyegg.com/pages/data-scripts/0041/5508/site/ncses.nsf.gov.json"",""https://script.crazyegg.com/pages/scripts/0041/5508.js"",""https://script.crazyegg.com/pages/versioned/common-scripts/4905af20a771527fdcc240cf8ab4172a.js"",""https://www.google-analytics.com/analytics.js"",""https://www.google-analytics.com/j/collect"",""https://www.googletagmanager.com/gtag/js""]",4.0,"["".nsf.gov""]",True,0.008917796875,4902.699999809265,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""budget and performance"",""no fear act"",""foia"",""inspector general"",""usa.gov""]",True,True,Home | NSF - National Science Foundation,,,,,,,,,,,en,,False,True,False,https://ncses.nsf.gov/robots.txt,True,200.0,text/html,119.0,,"[""https://ncses.nsf.gov/sitemap.xml""]",True,False,https://ncses.nsf.gov/sitemap.xml,True,200.0,text/xml,40468.0,332.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
efiler.complaints.nsf.gov,nsf.gov,.gov,True,https://efiler.complaints.nsf.gov/etk-nsf-cr-prod/login.request.do,nsf.gov,gov,efiler.complaints.nsf.gov,True,200.0,text/html,True,True,National Science Foundation,National Science Foundation,Executive,True,"[""dap""]",,2024-12-29T04:07:03.138Z,completed,completed,completed,completed,completed,completed,completed,completed,,False,,,,"[""\""password\"""",""type=\""password\""""]",False,,True,"{""agency"":""NSF""}",20241218 v8.5 - GA4,G-CSLL4ZEK4L,"[""dap.digitalgov.gov"",""www.googletagmanager.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://www.googletagmanager.com/gtag/js""]",2.0,"["".nsf.gov"",""efiler.complaints.nsf.gov""]",False,0.3872149244791666,998.1999998092653,,,True,True,NSF Civil Rights 1.0.5 - Sign On,,,,,,,,,,,en,,False,False,False,https://efiler.complaints.nsf.gov/robots.txt,False,404.0,text/html,,,,False,False,https://efiler.complaints.nsf.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
