target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,accessibility_violations,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_urls,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count,www_scan_status,www_url,www_status_code,www_title
hudappsmfdev.hud.gov,hud.gov,.gov,False,https://hudappsmfdev.hud.gov/,hud.gov,gov,hudappsmfdev.hud.gov,False,403.0,text/html,True,True,Department of Housing and Urban Development,Web Master  Pulic Affair,Executive,True,"[""pulse""]",,2025-01-01T01:37:05.278Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1}",True,,,,,False,,False,,,,,,0.0,,False,0.0,127.40000009536745,,,True,True,403 Forbidden,,,,,,,,,,,,,False,False,False,https://hudappsmfdev.hud.gov/robots.txt,False,404.0,text/html,,,,False,False,https://hudappsmfdev.hud.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
www.nationalhousinglocator.gov,nationalhousinglocator.gov,.gov,False,https://www.nationalhousinglocator.gov/,nationalhousinglocator.gov,gov,www.nationalhousinglocator.gov,True,200.0,text/html,True,True,Department of Housing and Urban Development,Department of Housing and Urban Development,Executive,True,"[""gov""]",,2025-01-01T05:45:47.200Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,"{""aria"":1,""contrast"":1}",True,,Drupal,,,True,True,False,,,,"[""cdnjs.cloudflare.com"",""fonts.googleapis.com"",""fonts.gstatic.com"",""resources.digital-cloud-gov.medallia.com"",""translate-pa.googleapis.com"",""translate.google.com"",""translate.googleapis.com"",""www.gstatic.com"",""www.hud.gov""]","[""https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.4.0/css/font-awesome.min.css"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/i/productlogos/translate/v14/24px.svg"",""https://fonts.gstatic.com/s/ibmplexserif/v19/jizAREVNn1dOx-zrZ2X3pZvkTi2k_iI0q1vjitOh.woff2"",""https://fonts.gstatic.com/s/ibmplexserif/v19/jizAREVNn1dOx-zrZ2X3pZvkTi3A_yI0q1vjitOh.woff2"",""https://fonts.gstatic.com/s/ibmplexserif/v19/jizDREVNn1dOx-zrZ2X3pZvkTiUf2zcZiVbJ.woff2"",""https://fonts.gstatic.com/s/poppins/v22/pxiByp8kv8JHgFVrLDz8Z1xlFd2JQEk.woff2"",""https://fonts.gstatic.com/s/poppins/v22/pxiByp8kv8JHgFVrLEj6Z1xlFd2JQEk.woff2"",""https://fonts.gstatic.com/s/poppins/v22/pxiByp8kv8JHgFVrLGT9Z1xlFd2JQEk.woff2"",""https://fonts.gstatic.com/s/poppins/v22/pxiEyp8kv8JHgFVrJJfecnFHGPc.woff2"",""https://resources.digital-cloud-gov.medallia.com/wdcgov/24978/onsite/embed.js"",""https://translate-pa.googleapis.com/v1/supportedLanguages"",""https://translate.google.com/translate_a/element.js"",""https://translate.googleapis.com/_/translate_http/_/js/k=translate_http.tr.en_US.rn12Fy6SzHc.O/am=ACA/d=1/exm=el_conf/ed=1/rs=AN8SPfrRwmOjAdSBhDjpxyeTlR3OAc-Rbg/m=el_main"",""https://www.gstatic.com/_/translate_http/_/ss/k=translate_http.tr.26tY-h6gH9w.L.W.O/am=DAY/d=0/rs=AN8SPfrCcgxoBri2FVMQptvuOBiOsolgBw/m=el_main_css"",""https://www.gstatic.com/images/branding/googlelogo/1x/googlelogo_color_42x16dp.png"",""https://www.gstatic.com/images/branding/product/2x/translate_24dp.png"",""https://www.hud.gov/misc/drupal.js"",""https://www.hud.gov/misc/jquery-extend-3.4.0.js"",""https://www.hud.gov/misc/jquery-html-prefilter-3.5.0-backport.js"",""https://www.hud.gov/misc/jquery.once.js"",""https://www.hud.gov/modules/field/theme/field.css"",""https://www.hud.gov/modules/node/node.css"",""https://www.hud.gov/modules/system/system.base.css"",""https://www.hud.gov/sites/all/modules/access_unpublished/css/access_unpublished.css"",""https://www.hud.gov/sites/all/modules/ckeditor/css/ckeditor.css""]",9.0,"[""www.nationalhousinglocator.gov""]",True,0.0149180416666666,2839.0,"[""about"",""fear"",""foia"",""privacy"",""espanol"",""/es""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""español""]",,,HUD.gov / U.S. Department of Housing and Urban Development (HUD) |,,,HUD.gov / U.S. Department of Housing and Urban Development (HUD),,,,,website,https://www.hud.gov/,https://www.hud.gov/,en,,False,True,False,https://www.nationalhousinglocator.gov/robots.txt,True,200.0,text/plain,2189.0,10.0,,False,False,https://www.nationalhousinglocator.gov/sitemap.xml,False,404.0,text/html,,,,20.0,0.0,0.0,10.0,"[""usa-banner""]",False,10.0,0.0,0.0,,0.0,40.0,dns_resolution_error,,,
nhl.gov,nhl.gov,.gov,True,https://www.hud.gov/,hud.gov,gov,www.hud.gov,True,200.0,text/html,False,False,Department of Housing and Urban Development,Department of Housing and Urban Development,Executive,False,"[""gov"",""pulse""]",,2025-01-01T01:37:34.872Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""aria"":1,""contrast"":1}",True,,Drupal,,,True,True,True,"{""id"":""G-CSLL4ZEK4L""}",,G-CSLL4ZEK4L,"[""cdnjs.cloudflare.com"",""fonts.googleapis.com"",""fonts.gstatic.com"",""resources.digital-cloud-gov.medallia.com"",""translate-pa.googleapis.com"",""translate.google.com"",""translate.googleapis.com"",""www.googletagmanager.com"",""www.gstatic.com""]","[""https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.4.0/css/font-awesome.min.css"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/i/productlogos/translate/v14/24px.svg"",""https://fonts.gstatic.com/s/ibmplexserif/v19/jizAREVNn1dOx-zrZ2X3pZvkTi2k_iI0q1vjitOh.woff2"",""https://fonts.gstatic.com/s/ibmplexserif/v19/jizAREVNn1dOx-zrZ2X3pZvkTi3A_yI0q1vjitOh.woff2"",""https://fonts.gstatic.com/s/ibmplexserif/v19/jizDREVNn1dOx-zrZ2X3pZvkTiUf2zcZiVbJ.woff2"",""https://fonts.gstatic.com/s/poppins/v22/pxiByp8kv8JHgFVrLDz8Z1xlFd2JQEk.woff2"",""https://fonts.gstatic.com/s/poppins/v22/pxiByp8kv8JHgFVrLEj6Z1xlFd2JQEk.woff2"",""https://fonts.gstatic.com/s/poppins/v22/pxiByp8kv8JHgFVrLGT9Z1xlFd2JQEk.woff2"",""https://fonts.gstatic.com/s/poppins/v22/pxiEyp8kv8JHgFVrJJfecnFHGPc.woff2"",""https://resources.digital-cloud-gov.medallia.com/wdcgov/24978/onsite/embed.js"",""https://translate-pa.googleapis.com/v1/supportedLanguages"",""https://translate.google.com/translate_a/element.js"",""https://translate.googleapis.com/_/translate_http/_/js/k=translate_http.tr.en_US.rn12Fy6SzHc.O/am=ACA/d=1/exm=el_conf/ed=1/rs=AN8SPfrRwmOjAdSBhDjpxyeTlR3OAc-Rbg/m=el_main"",""https://www.googletagmanager.com/gtag/js"",""https://www.gstatic.com/_/translate_http/_/ss/k=translate_http.tr.26tY-h6gH9w.L.W.O/am=DAY/d=0/rs=AN8SPfrCcgxoBri2FVMQptvuOBiOsolgBw/m=el_main_css"",""https://www.gstatic.com/images/branding/googlelogo/1x/googlelogo_color_42x16dp.png"",""https://www.gstatic.com/images/branding/product/2x/translate_24dp.png""]",9.0,"["".hud.gov"",""www.hud.gov""]",True,0.010169375,2661.3999996185303,"[""about"",""fear"",""foia"",""privacy"",""espanol"",""/es""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""español""]",True,True,HUD.gov / U.S. Department of Housing and Urban Development (HUD) |,,,HUD.gov / U.S. Department of Housing and Urban Development (HUD),,,,,website,https://www.hud.gov/,https://www.hud.gov/,en,,False,False,True,https://www.hud.gov/,True,200.0,text/html,,,,False,True,https://www.hud.gov/,True,200.0,text/html,,,,20.0,0.0,0.0,10.0,"[""usa-banner""]",False,10.0,0.0,0.0,,0.0,40.0,completed,https://www.hud.gov,200.0,HUD.gov / U.S. Department of Housing and Urban Development (HUD) |
resources.hud.gov,hud.gov,.gov,False,https://resources.hud.gov/,hud.gov,gov,resources.hud.gov,True,200.0,text/html,True,True,Department of Housing and Urban Development,Web Master  Pulic Affair,Executive,True,"[""dap"",""pulse"",""omb_idea""]",True,2025-01-01T08:29:45.018Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1}",True,,,,,False,,True,"{""agency"":""HUD""}",20241218 v8.5 - GA4,"G-1VRJ5LRYW2,G-CSLL4ZEK4L","[""ajax.googleapis.com"",""analytics.google.com"",""code.jquery.com"",""dap.digitalgov.gov"",""egis.hud.gov"",""js.arcgis.com"",""maxcdn.bootstrapcdn.com"",""server.arcgisonline.com"",""services.arcgisonline.com"",""static.arcgis.com"",""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://ajax.googleapis.com/ajax/libs/dojo/1.5/dijit/themes/claro/claro.css"",""https://analytics.google.com/g/collect"",""https://code.jquery.com/jquery.js"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://egis.hud.gov/EgisApi/v2.1/scripts/Common/BasemapPicker/BasemapPickerAjax.js"",""https://egis.hud.gov/EgisApi/v2.1/scripts/Common/BasemapPicker/BasemapPickerController.js"",""https://egis.hud.gov/EgisApi/v2.1/scripts/Common/BasemapPicker/BasemapPickerView.html"",""https://egis.hud.gov/EgisApi/v2.1/scripts/Common/LocationSearchTool/LocationSearch.css"",""https://egis.hud.gov/EgisApi/v2.1/scripts/Common/LocationSearchTool/LocationSearchController.js"",""https://egis.hud.gov/EgisApi/v2.1/scripts/Common/LocationSearchTool/LocationSearchResultsView.html"",""https://egis.hud.gov/EgisApi/v2.1/scripts/Common/LocationSearchTool/LocationSearchToolbarView.html"",""https://egis.hud.gov/EgisApi/v2.1/scripts/Common/MapLegend/MapLegend.css"",""https://egis.hud.gov/EgisApi/v2.1/scripts/Common/MapLegend/MapLegendController.js"",""https://egis.hud.gov/EgisApi/v2.1/scripts/Common/MapLegend/MapLegendView.html"",""https://egis.hud.gov/EgisApi/v2.1/scripts/Common/MapSidebar/MapSidebar.css"",""https://egis.hud.gov/EgisApi/v2.1/scripts/Common/MapSidebar/MapSidebarController.js"",""https://egis.hud.gov/EgisApi/v2.1/scripts/Common/MapToc/MapTocController.js"",""https://egis.hud.gov/EgisApi/v2.1/scripts/Common/ShareMenu/ShareMenu.css"",""https://egis.hud.gov/EgisApi/v2.1/scripts/Common/ShareMenu/ShareMenuController.js"",""https://egis.hud.gov/EgisApi/v2.1/scripts/Common/ShareMenu/ShareMenuView.html"",""https://egis.hud.gov/EgisApi/v2.1/scripts/Common/Viewport/EsriMapController.js"",""https://egis.hud.gov/EgisApi/v2.1/scripts/Common/Viewport/ModuleController.js"",""https://egis.hud.gov/EgisApi/v2.1/scripts/Common/Viewport/ViewportAjax.js"",""https://egis.hud.gov/EgisApi/v2.1/scripts/Common/Viewport/ViewportController.js""]",12.0,"["".hud.gov""]",True,0.0024948193359374,829.3999996185303,,,True,True,HUD Resource Locator,,,,,,,,,,,,,False,False,False,https://resources.hud.gov/robots.txt,False,404.0,text/html,,,,False,False,https://resources.hud.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
lrs.hud.gov,hud.gov,.gov,True,https://entp.hud.gov/clas/loginscript.cfm?TYPE=33554433&REALMOID=06-c452ffb7-61d0-4d50-be9a-798e82135792&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-MGGBdbwjdTbKtyzeisECpwnzPOzIX6%2b2hbaLVM7S89xLuPbonHyliZBS%2bkdI1Ztm&TARGET=-SM-https%3a%2f%2flrs%2ehud%2egov%2fLrs%2f,hud.gov,gov,entp.hud.gov,True,200.0,text/html,True,False,Department of Housing and Urban Development,Web Master  Pulic Affair,Executive,True,"[""pulse"",""omb_idea""]",False,2025-01-01T01:08:30.573Z,completed,completed,completed,completed,completed,completed,completed,completed,,True,,,,,False,,False,,,,,,0.0,"["".hud.gov""]",False,0.0,796.7999997138977,,,True,True,Okta Login,,,,,,,,,,,en,,False,False,False,https://lrs.hud.gov/robots.txt,False,404.0,text/html,,,,False,False,https://lrs.hud.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
ccuat.ginniemae.gov,ginniemae.gov,.gov,,,,,,,,,,,Department of Housing and Urban Development,Government National Mortgage Association,Executive,,"[""pulse""]",,2025-01-01T07:03:38.755Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
www.nhl.gov,nhl.gov,.gov,True,https://www.hud.gov/,hud.gov,gov,www.hud.gov,True,200.0,text/html,False,False,Department of Housing and Urban Development,Department of Housing and Urban Development,Executive,False,"[""gov""]",,2025-01-01T01:39:57.834Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,"{""aria"":1,""contrast"":1}",True,,Drupal,,,True,True,True,"{""id"":""G-CSLL4ZEK4L""}",,G-CSLL4ZEK4L,"[""cdnjs.cloudflare.com"",""fonts.googleapis.com"",""fonts.gstatic.com"",""resources.digital-cloud-gov.medallia.com"",""translate-pa.googleapis.com"",""translate.google.com"",""translate.googleapis.com"",""www.googletagmanager.com"",""www.gstatic.com""]","[""https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.4.0/css/font-awesome.min.css"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/i/productlogos/translate/v14/24px.svg"",""https://fonts.gstatic.com/s/ibmplexserif/v19/jizAREVNn1dOx-zrZ2X3pZvkTi2k_iI0q1vjitOh.woff2"",""https://fonts.gstatic.com/s/ibmplexserif/v19/jizAREVNn1dOx-zrZ2X3pZvkTi3A_yI0q1vjitOh.woff2"",""https://fonts.gstatic.com/s/ibmplexserif/v19/jizDREVNn1dOx-zrZ2X3pZvkTiUf2zcZiVbJ.woff2"",""https://fonts.gstatic.com/s/poppins/v22/pxiByp8kv8JHgFVrLDz8Z1xlFd2JQEk.woff2"",""https://fonts.gstatic.com/s/poppins/v22/pxiByp8kv8JHgFVrLEj6Z1xlFd2JQEk.woff2"",""https://fonts.gstatic.com/s/poppins/v22/pxiByp8kv8JHgFVrLGT9Z1xlFd2JQEk.woff2"",""https://fonts.gstatic.com/s/poppins/v22/pxiEyp8kv8JHgFVrJJfecnFHGPc.woff2"",""https://resources.digital-cloud-gov.medallia.com/wdcgov/24978/onsite/embed.js"",""https://translate-pa.googleapis.com/v1/supportedLanguages"",""https://translate.google.com/translate_a/element.js"",""https://translate.googleapis.com/_/translate_http/_/js/k=translate_http.tr.en_US.rn12Fy6SzHc.O/am=ACA/d=1/exm=el_conf/ed=1/rs=AN8SPfrRwmOjAdSBhDjpxyeTlR3OAc-Rbg/m=el_main"",""https://www.googletagmanager.com/gtag/js"",""https://www.gstatic.com/_/translate_http/_/ss/k=translate_http.tr.26tY-h6gH9w.L.W.O/am=DAY/d=0/rs=AN8SPfrCcgxoBri2FVMQptvuOBiOsolgBw/m=el_main_css"",""https://www.gstatic.com/images/branding/googlelogo/1x/googlelogo_color_42x16dp.png"",""https://www.gstatic.com/images/branding/product/2x/translate_24dp.png""]",9.0,"["".hud.gov"",""www.hud.gov""]",True,0.010169375,2593.699999809265,"[""about"",""fear"",""foia"",""privacy"",""espanol"",""/es""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""español""]",,,HUD.gov / U.S. Department of Housing and Urban Development (HUD) |,,,HUD.gov / U.S. Department of Housing and Urban Development (HUD),,,,,website,https://www.hud.gov/,https://www.hud.gov/,en,,False,False,True,https://www.hud.gov/,True,200.0,text/html,,,,False,True,https://www.hud.gov/,True,200.0,text/html,,,,20.0,0.0,0.0,10.0,"[""usa-banner""]",False,10.0,0.0,0.0,,0.0,40.0,dns_resolution_error,,,
beta.huduser.gov,huduser.gov,.gov,,,,,,,,,,,Department of Housing and Urban Development,"U.S. Department of Housing and Urban Development, Office of Policy Development and Research",Executive,False,"[""dap""]",,2025-01-01T08:35:51.443Z,unknown_error,unknown_error,completed,completed,unknown_error,unknown_error,completed,unknown_error,,True,amazonaws.com,,,,,,,,,,,,,"[""beta.huduser.gov""]",,,,,,True,True,401 Authorization Required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
gmarstst.ginniemae.gov,ginniemae.gov,.gov,,,,,,,,,,,Department of Housing and Urban Development,Government National Mortgage Association,Executive,,"[""pulse""]",,2025-01-01T05:51:44.130Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
ginniemae.gov,ginniemae.gov,.gov,True,https://www.ginniemae.gov/pages/default.aspx,ginniemae.gov,gov,www.ginniemae.gov,True,200.0,text/html,True,False,Department of Housing and Urban Development,Government National Mortgage Association,Executive,True,"[""gov"",""pulse"",""omb_idea""]",True,2025-01-01T04:59:42.624Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""contrast"":11}",True,amazonaws.com,Microsoft Sharepoint,,"[""\""userid\"""","">Sign In<""]",True,,True,"{""agency"":""HUD"",""subagency"":""GINNIEMAE""}",20241218 v8.5 - GA4,G-CSLL4ZEK4L,"[""bulk.ginniemae.gov"",""dap.digitalgov.gov"",""plugins.flockler.com"",""www.googletagmanager.com""]","[""https://bulk.ginniemae.gov/favicon.ico"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://plugins.flockler.com/embed/1801f6263ae0e0a6b15d38f9776ef21a/1801f6f558f0d218803c11cbff948eab"",""https://plugins.flockler.com/embed/v3/embed-carousel_v2.js"",""https://www.googletagmanager.com/gtag/js""]",4.0,"["".ginniemae.gov"",""www.ginniemae.gov""]",True,0.0,1800.8000001907349,"[""about""]","[""about us""]",True,True,Ginnie Mae,,,,,,,,,,https://www.ginniemae.gov:443/Pages/default.aspx,en-US,,False,True,True,https://www.ginniemae.gov/robots.txt,True,200.0,text/plain,685.0,,,False,False,https://www.ginniemae.gov/_layouts/15/CustomError/my404redirect.aspx?oldUrl=https%3A%2F%2Fwww%2Eginniemae%2Egov%2F%5Flayouts%2F15%2FCustomError%2FspsCustom404%2Ehtml%3FrequestUrl%3Dhttps%3A%2F%2Fwww%2Eginniemae%2Egov%2Fsitemap%2Exml,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,completed,https://www.ginniemae.gov/pages/default.aspx,200.0,Ginnie Mae
armpilot.hud.gov,hud.gov,.gov,False,https://armpilot.hud.gov/,hud.gov,gov,armpilot.hud.gov,False,404.0,text/html,True,True,Department of Housing and Urban Development,Web Master  Pulic Affair,Executive,True,"[""pulse""]",,2025-01-01T01:42:12.674Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1}",True,,,,,False,,False,,,,,,0.0,,False,0.0,459.4000000953674,,,True,True,Error 404--Not Found,,,,,,,,,,,,,False,False,False,https://armpilot.hud.gov/robots.txt,False,404.0,text/html,,,,False,False,https://armpilot.hud.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
access.ginniemae.gov,ginniemae.gov,.gov,True,https://my.ginniemae.gov/webcenter/portal/public,ginniemae.gov,gov,my.ginniemae.gov,True,200.0,text/html,True,False,Department of Housing and Urban Development,Government National Mortgage Association,Executive,False,"[""dap"",""pulse"",""omb_idea""]",True,2025-01-01T08:32:49.355Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""contrast"":8,""images"":4}",True,amazonaws.com,,,,False,,True,"{""agency"":""HUD"",""subagency"":""GINNIEMAE""}",20241218 v8.5 - GA4,G-CSLL4ZEK4L,"[""dap.digitalgov.gov"",""www.googletagmanager.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://www.googletagmanager.com/gtag/js""]",2.0,"["".ginniemae.gov"",""my.ginniemae.gov""]",False,0.0,511.09999990463257,"[""about"",""privacy"",""usa.gov""]","[""usa.gov""]",True,True,Ginnie Mae Enterprise Portal - Home,,,,,,,,,,,en-US,,False,False,True,https://access.ginniemae.gov/auth?bmctx=21B9BD0FB7F1DF211D16B47C89EF7D016EA6750BE78367E759826F5C5D09FD15&password=secure_string&contextType=external&ssoCookie=secure&username=string&challenge_url=https%3A%2F%2Faccess.ginniemae.gov%2Fauth&request_id=1526765197901489574&authn_try_count=0&locale=en_US&resource_url=http%253A%252F%252Faccess.ginniemae.gov%252Frobots.txt,True,200.0,text/html,12894.0,,,False,True,https://access.ginniemae.gov/auth?bmctx=21B9BD0FB7F1DF211D16B47C89EF7D016EA6750BE78367E759826F5C5D09FD15&password=secure_string&contextType=external&ssoCookie=secure&username=string&challenge_url=https%3A%2F%2Faccess.ginniemae.gov%2Fauth&request_id=1326756674194847234&authn_try_count=0&locale=en_US&resource_url=http%253A%252F%252Faccess.ginniemae.gov%252Fsitemap.xml,True,200.0,text/html,12894.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
ddc.hud.gov,hud.gov,.gov,True,https://ddc.hud.gov/UI/Login.asp?db_profile=specplus,hud.gov,gov,ddc.hud.gov,True,200.0,text/html,True,True,Department of Housing and Urban Development,Web Master  Pulic Affair,Executive,True,"[""pulse""]",,2025-01-01T08:33:12.176Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""contrast"":2,""language"":1,""images"":10}",True,,,,"[""\""password\"""",""Forgot your Password?"",""type=\""password\""""]",False,,False,,,,,,0.0,"[""ddc.hud.gov""]",False,0.0127116249999999,570.2000002861023,,,True,True,Login to ReqDirect,,,,,,,,,,,,,False,False,False,https://ddc.hud.gov/robots.txt,False,404.0,text/html,,,,False,False,https://ddc.hud.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
portalapps.hud.gov,hud.gov,.gov,False,https://portalapps.hud.gov/,hud.gov,gov,portalapps.hud.gov,True,200.0,text/html,True,True,Department of Housing and Urban Development,Web Master  Pulic Affair,Executive,True,"[""pulse"",""omb_idea""]",True,2025-01-01T08:33:14.410Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1,""images"":1}",True,,,,,False,,False,,,,,,0.0,,False,0.0,226.90000009536743,,,True,True,HUD Portal,,,,,,,,,,,,,False,False,False,https://portalapps.hud.gov/robots.txt,False,404.0,text/html,,,,False,False,https://portalapps.hud.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
